Index,Release Date,Title,Production Budget,Domestic Gross,Worldwide Gross,MPAA Rating,Running Time,Source,Genre,Production Method,Creative Type
4623,4/28/2006,Water,3000000,5529144,11322573,PG-13,,Original Screenplay,Drama,Live Action,Historical Fiction
4624,7/22/2016,Dont Think Twice,3000000,4417983,4417983,R,92,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4625,6/24/2016,Swiss Army Man,3000000,4210454,5837111,R,90,Original Screenplay,Drama,Live Action,Contemporary Fiction
4626,4/14/2000,East is East,3000000,4170647,30438635,R,,Based on Play,Comedy,Live Action,Contemporary Fiction
4627,9/1/2000,Whipped,3000000,4142507,4142507,R,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4628,2/28/1997,Kama Sutra,3000000,4109095,4109095,R,,Original Screenplay,Drama,Live Action,Historical Fiction
4629,5/17/2013,Frances Ha,3000000,4067398,11262769,R,86,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4630,4/30/2010,Please Give,3000000,4033574,4570178,R,90,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4631,6/30/1971,Willy Wonka & the Chocolate Factory,3000000,4000000,4000000,,,,,,
4632,9/24/1993,Warlock: The Armageddon,3000000,3902679,3902679,R,,Original Screenplay,Horror,Live Action,Science Fiction
4633,4/18/1997,8 Heads in a Duffel Bag,3000000,3602884,4002884,R,,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4634,9/13/1978,Days of Heaven,3000000,3446749,3660880,,,Original Screenplay,Drama,Live Action,Historical Fiction
4635,5/24/2002,Thirteen Conversations About One Thing,3000000,3287435,3705923,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4636,4/22/2016,Compadres,3000000,3127773,7445044,R,110,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4637,2/19/1999,Jawbreaker,3000000,3076820,3076820,R,,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4638,8/9/1996,Basquiat,3000000,2962051,2962051,R,,Based on Real Life Events,Drama,Live Action,Dramatization
4639,2/24/2006,Tsotsi,3000000,2912606,11537539,R,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction
4640,4/9/2010,Letters to God,3000000,2848587,3237452,PG,110,Original Screenplay,Drama,Live Action,Contemporary Fiction
4641,10/16/1998,Happiness,3000000,2746453,5746453,Not Rated,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4642,4/4/2003,DysFunkTional Family,3000000,2255000,2255000,R,,Based on Real Life Events,Documentary,Live Action,Factual
4643,9/19/2014,Tusk,3000000,1821983,1887554,R,101,Original Screenplay,Horror,Live Action,Contemporary Fiction
4644,5/12/2017,The Wall,3000000,1803064,4495262,R,90,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4645,10/24/2003,Elephant,3000000,1266955,10051516,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4646,4/6/2012,Damsels in Distress,3000000,1007535,1324299,PG-13,99,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4647,3/25/2005,Oldboy,3000000,707391,6239723,R,120,Original Screenplay,Thriller/Suspense,Live Action,
4648,5/6/2011,Hobo with a Shotgun,3000000,703372,834953,Not Rated,86,Original Screenplay,Action,Live Action,Contemporary Fiction
4649,9/7/2012,Bachelorette,3000000,446770,12577401,R,93,Based on Play,Comedy,Live Action,Contemporary Fiction
4650,1/15/2010,Fish Tank,3000000,374675,5922292,Not Rated,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4651,9/5/2008,Everybody Wants to Be Italian,3000000,351416,351416,R,105,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4652,9/9/2011,Creature,3000000,331000,331000,R,95,Original Screenplay,Horror,Live Action,Fantasy
4653,12/9/2016,The Bounce Back,3000000,321910,421404,PG-13,104,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction
4654,8/23/1996,Freeway,3000000,295493,295493,R,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4655,10/6/2006,Love's Abiding Joy,3000000,252726,252726,Not Rated,,,,,
4656,2/12/1993,Dead Alive,3000000,242623,242623,,104,Original Screenplay,Horror,Live Action,
4657,10/1/2010,Chain Letter,3000000,205842,1022453,R,96,Original Screenplay,Horror,Live Action,Contemporary Fiction
4658,3/2/2012,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,R,94,Based on TV,Comedy,Live Action,Contemporary Fiction
4659,11/9/2007,Holly,3000000,163069,163069,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4660,3/26/2010,The Eclipse,3000000,133411,133411,R,,,,,
4661,3/21/2008,The Grand,3000000,115879,115879,R,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4662,3/17/2006,Sommersturm,3000000,95204,95204,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4663,8/15/2014,Fort McCoy,3000000,78948,78948,R,101,Based on Real Life Events,Drama,Live Action,Historical Fiction
4664,8/4/1999,The Gambler,3000000,51773,101773,R,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction
4665,10/13/2000,Just Looking,3000000,39852,39852,R,,,,,
4666,9/4/2015,Before We Go,3000000,37151,483938,PG-13,93,Original Screenplay,Drama,Live Action,Contemporary Fiction
4667,1/13/2012,The Divide,3000000,18000,156362,R,110,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction
4668,9/9/2011,Tanner Hall,3000000,5073,5073,R,95,Original Screenplay,Drama,Live Action,Contemporary Fiction
4669,9/30/2005,My Big Fat Independent Movie,3000000,4655,4655,R,,,Comedy,Live Action,Contemporary Fiction
4670,10/10/2017,Demonic,3000000,0,4668109,R,83,Original Screenplay,Horror,Live Action,Fantasy
4671,4/15/2008, l\'intrieur,3000000,0,895932,,82,Original Screenplay,Horror,Live Action,Contemporary Fiction
4672,6/27/2014,They Came Together,3000000,0,82780,R,83,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4673,5/21/2013,Open Road,3000000,0,47469,,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4674,7/28/1951,Alice in Wonderland,3000000,0,0,G,75,Based on Fiction Book/Short Story,Musical,,
4675,10/1/2010,Barry Munday,3000000,0,0,R,98,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction
4676,12/31/2009,The Deported,3000000,0,0,PG-13,,,,,
4677,12/31/2009,Chicago Overcoat,3000000,0,0,R,94,,Action,Live Action,Contemporary Fiction
4678,9/13/2011,Never Back Down 2: The Beatdown,3000000,0,0,R,,Original Screenplay,Action,Live Action,Contemporary Fiction
4679,12/31/2015,AWOL-72,3000000,0,0,R,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4680,1/15/2013,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,3000000,0,0,R,,,,,
4681,2/6/2015,Enter the Dangerous Mind,3000000,0,0,Not Rated,88,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4682,3/17/2015,Something Wicked,3000000,0,0,R,95,Original Screenplay,Thriller/Suspense,Live Action,Fantasy
4683,9/18/1967,Point Blank,3000000,0,0,,92,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4684,10/27/2014,Iguana,3000000,0,0,,,Based on Fiction Book/Short Story,Adventure,Live Action,Historical Fiction
4685,12/31/2009,Four Single Fathers,3000000,0,0,,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4686,8/14/2015,Amnesiac,3000000,0,0,Not Rated,84,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4687,12/31/2015,Unnatural,3000000,0,0,R,,Original Screenplay,Action,Live Action,Science Fiction
4688,12/11/2015,Close Range,3000000,0,0,Not Rated,90,Original Screenplay,Action,Live Action,Contemporary Fiction
4689,2/15/1950,Cinderella,2900000,85000000,263591415,G,74,Based on Folk Tale/Legend/Fairytale,Musical,Hand Animation,Fantasy
4690,11/20/1998,Central do Brasil,2900000,5969553,17006158,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4691,1/1/1961,Pocketful of Miracles,2900000,5000000,5000000,Not Rated,,,,,
4692,3/24/2006,Boynton Beach Club,2900000,3127472,3127472,R,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction
4693,10/1/2010,Freakonomics,2900000,101270,172867,PG-13,85,Based on Factual Book/Article,Documentary,Live Action,Factual
4694,8/19/2011,Griff the Invisible,2900000,20778,25935,PG-13,93,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction
4695,3/29/1959,Some Like it Hot,2883848,25000000,25019542,Not Rated,121,,,Live Action,
4696,6/10/2005,High Tension,2850000,3681066,6435262,R,,Original Screenplay,Horror,Live Action,Contemporary Fiction
4697,12/15/1974,Young Frankenstein,2800000,86300000,86300000,PG,106,Based on Fiction Book/Short Story,Comedy,Live Action,Science Fiction
4698,6/25/1976,The Omen,2800000,48570885,48570885,R,,Original Screenplay,Horror,Live Action,Contemporary Fiction
4699,7/22/2005,Hustle & Flow,2800000,22202809,23591783,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4700,5/13/1988,Friday the 13th Part VII: The New Blood,2800000,19170001,19170001,R,,,Horror,Live Action,Fantasy
4701,9/15/2006,Artie Lange's Beer League,2800000,475000,475000,R,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4702,8/25/1939,The Wizard of Oz,2777000,34063405,34305476,PG-13,101,Based on Fiction Book/Short Story,Musical,Live Action,Fantasy
4703,2/15/2008,Diary of the Dead,2750000,952620,5394447,R,,Original Screenplay,Horror,Live Action,Fantasy
4704,10/17/1979,The Black Stallion,2700000,37799643,37799643,G,118,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction
4705,6/13/1997,Ulee's Gold,2700000,9054736,15600000,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4706,9/1/2006,Lage Raho Munna Bhai,2700000,2217561,31517561,Not Rated,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4707,12/31/2015,Sardaar Ji,2700000,0,8200000,,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction
4708,12/31/2008,Rejsen til Saturn,2700000,0,5377665,Not Rated,90,Original Screenplay,Adventure,Digital Animation,Science Fiction
4709,1/1/1963,Donovan's Reef,2686000,6600000,6600000,Not Rated,,,,,
4710,1/12/1956,Diane,2660000,0,0,,110,,,,Historical Fiction
4711,1/16/1998,The Dress,2650000,16556,16556,Not Rated,,Original Screenplay,Drama,Live Action,
4712,12/24/1943,A Guy Named Joe,2627000,5363000,5363000,Not Rated,122,Original Screenplay,Drama,Live Action,
4713,2/7/1974,Blazing Saddles,2600000,119500000,119500000,R,93,Original Screenplay,Comedy,Live Action,Historical Fiction
4714,4/13/1984,Friday the 13th Part IV: The Final Chapter,2600000,32980880,32980880,,,,Horror,Live Action,Fantasy
4715,5/2/2014,Ida,2600000,3827060,15298355,PG-13,80,Original Screenplay,Drama,Live Action,Contemporary Fiction
4716,1/1/1987,Maurice,2600000,3147950,3198308,R,140,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction
4717,7/9/2004,Riding Giants,2600000,2276368,3292333,PG-13,,Based on Real Life Events,Documentary,Live Action,Factual
4718,12/12/2008,Los Cronocrmenes,2600000,39127,564474,R,,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction
4719,12/31/2011,La Cara Oculta,2600000,0,7033931,R,97,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4720,12/7/2007,Timber Falls,2600000,0,71248,R,,Original Screenplay,Horror,Live Action,Contemporary Fiction
4721,12/31/2008,Silver Medalist,2600000,0,0,,9,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4722,4/1/2011,"Fat, Sick & Nearly Dead",2600000,0,0,,97,Based on Real Life Events,Documentary,Live Action,Factual
4723,4/10/1952,Singin' in the Rain,2540000,7200000,7200000,G,103,,,,
4724,1/11/2013,A Haunted House,2500000,40041683,59922558,R,86,Original Screenplay,Comedy,Live Action,Multiple Creative Types
4725,7/13/2012,2016: Obamas America,2500000,33349941,33349941,PG,87,Based on Factual Book/Article,Documentary,Live Action,Factual
4726,7/3/2013,Kevin Hart: Let Me Explain,2500000,32244051,32327255,R,75,Based on Real Life Events,Concert/Performance,Live Action,Factual
4727,7/28/2004,Garden State,2500000,26782316,36028802,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4728,10/4/1996,That Thing You Do!,2500000,25857416,34557416,PG,101,Original Screenplay,Drama,Live Action,Historical Fiction
4729,10/30/1981,Halloween II,2500000,25533818,25533818,,,,Horror,Live Action,Contemporary Fiction
4730,10/22/1982,Halloween 3: Season of the Witch,2500000,14400000,14400000,,,,Horror,Live Action,Contemporary Fiction
4731,10/1/2008,Religulous,2500000,13011160,13881317,R,101,Based on Real Life Events,Documentary,Live Action,Factual
4732,1/1/1971,Escape from the Planet of the Apes,2500000,12300000,12300000,,,,,,Science Fiction
4733,5/29/1963,Hud,2500000,10000000,10000000,Not Rated,,,,,
4734,8/2/2013,The Spectacular Now,2500000,6852971,6916951,R,95,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction
4735,9/29/1991,My Own Private Idaho,2500000,6401336,6401336,R,,Based on Fiction Book/Short Story,Black Comedy,Live Action,Contemporary Fiction
4736,1/27/1995,Before Sunrise,2500000,5274005,5690220,R,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4737,6/24/2016,Hunt for the Wilderpeople,2500000,5205471,23845533,PG-13,101,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction
4738,8/17/2012,Robot & Frank,2500000,3317468,4934356,PG-13,90,Original Screenplay,Drama,Live Action,Science Fiction
4739,10/3/2003,Sur Le Seuil,2500000,2013052,2013052,Not Rated,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction
4740,6/16/2000,Jesus' Son,2500000,1282084,1687548,R,,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction
4741,5/27/2005,Saving Face,2500000,1187266,1269705,R,,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4742,6/20/2008,Brick Lane,2500000,1094998,3838486,PG-13,105,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction
4743,3/1/2013,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,PG,98,Original Screenplay,Adventure,Live Action,Kids Fiction
4744,9/26/2003,My Life Without Me,2500000,432360,12267275,R,,,,,
4745,3/31/2006,Marilyn Hotchkiss' Ballroom Dancing and Charm School,2500000,349132,497195,PG-13,,Remake,Musical,Live Action,Contemporary Fiction
4746,4/1/2011,Super,2500000,327716,593933,PG-13,90,Original Screenplay,Black Comedy,Live Action,Contemporary Fiction
4747,11/14/2008,Fuel,2500000,174255,174255,Not Rated,,Based on Real Life Events,Documentary,Live Action,Factual
4748,4/9/2010,Valley of the Hearts Delight,2500000,118666,118666,Not Rated,,Based on Real Life Events,Drama,Live Action,Historical Fiction
4749,10/31/2008,The Other End of the Line,2500000,115504,507446,PG-13,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction
4750,6/18/2010,8: The Mormon Proposition,2500000,100280,100280,R,,Based on Real Life Events,Documentary,Live Action,Factual
4751,4/17/2009,Sleep Dealer,2500000,80136,108907,PG-13,,Original Screenplay,Thriller/Suspense,Live Action,Science Fiction
4752,8/24/2007,Eye of the Dolphin,2500000,72210,72260,PG-13,,Original Screenplay,Drama,Live Action,Contemporary Fiction
4753,8/16/2013,Underdogs,2500000,35017,1392649,PG,102,Original Screenplay,Drama,Live Action,Contemporary Fiction
4754,9/8/2000,Anatomie,2500000,9598,9598,Not Rated,,Original Screenplay,Horror,Live Action,
4755,12/31/2009,The Calling,2500000,0,0,,,,,,
4756,6/21/2013,Alien Uprising,2500000,0,0,R,101,Original Screenplay,Action,Live Action,Science Fiction
4757,12/31/2010,Christmas Mail,2500000,0,0,,,,,,
4758,7/3/2015,Stung,2500000,0,0,Not Rated,90,Original Screenplay,Black Comedy,Live Action,Science Fiction
4759,9/1/2017,Sky Sharks,2500000,0,0,,,Original Screenplay,Black Comedy,Live Action,Fantasy
4760,10/13/2015,8 Days,2500000,0,0,PG-13,93,Original Screenplay,Drama,Live Action,Contemporary Fiction
4761,9/2/2016,Antibirth,2500000,0,0,Not Rated,95,Original Screenplay,Horror,Live Action,Science Fiction
4762,2/2/2016,The Rise of the Krays,2500000,0,0,R,110,Original Screenplay,Drama,Live Action,Contemporary Fiction
4763,12/31/2014,Not Safe For Work,2500000,0,0,,74,,Thriller/Suspense,Live Action,Contemporary Fiction
4764,5/13/2011,Go For It!,2450000,180237,182358,PG-13,106,Original Screenplay,Drama,Live Action,Contemporary Fiction
4765,10/16/1996,Get on the Bus,2400000,5691854,5691854,R,,Based on Real Life Events,Drama,Live Action,Historical Fiction
4766,1/5/2007,Thr3e,2400000,1008849,1420418,PG-13,105,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction
4767,9/1/2006,Idiocracy,2400000,444093,500296,R,,Original Screenplay,Comedy,Live Action,Science Fiction
4768,12/31/2009,Nikt,2400000,0,1333891,,,,,,
4769,11/14/2014,Always Woodstock,2400000,0,0,Not Rated,97,Original Screenplay,Musical,Live Action,Contemporary Fiction
4770,7/25/2007,This is England,2380000,327919,8739576,Not Rated,,Original Screenplay,Drama,Live Action,Historical Fiction
4771,1/1/1944,Bathing Beauty,2361000,3500000,3500000,Not Rated,101,Original Screenplay,Musical,Live Action,
4772,3/20/2015,Do You Believe?,2300000,12985600,14304931,PG-13,115,Original Screenplay,Drama,Live Action,Contemporary Fiction
4773,9/24/1951,Show Boat,2300000,11000000,11000000,Not Rated,107,,,,
4774,5/1/1998,"Dancer, Texas Pop. 81",2300000,574838,574838,PG,97,Original Screenplay,Comedy,Live Action,Contemporary Fiction
4775,9/5/2014,Frontera,2300000,59696,59696,PG-13,103,Original Screenplay,Drama,Live Action,Contemporary Fiction
4776,8/26/2011,Redemption Road,2300000,29384,29384,PG-13,90,Original Screenplay,Drama,Live Action,Contemporary Fiction
4777,4/15/2015,The Toxic Avenger Part II,2300000,0,0,,,Original Screenplay,Black Comedy,Live Action,Science Fiction
4778,1/19/2016,Eden,2300000,0,0,R,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction
4779,6/19/1987,The Brave Little Toaster,2300000,0,0,Not Rated,91,Based on Fiction Book/Short Story,Adventure,Live Action,Kids Fiction
4780,2/9/1940,Pinocchio,2289247,84300000,84300000,G,87,Based on Fiction Book/Short Story,Adventure,Hand Animation,Kids Fiction
4781,11/13/1940,Fantasia,2280000,83320000,83320000,G,126,Compilation,Musical,Hand Animation,Multiple Creative Types
4782,8/13/1982,Friday the 13th Part 3,2250000,36690067,36690067,,,,Horror,Live Action,Contemporary Fiction
4783,10/9/1971,The French Connection,2200000,41158757,41158757,,104,Based on Factual Book/Article,Drama,Live Action,Contemporary Fiction
4784,3/22/1985,Friday the 13th Part V: A New Beginning,2200000,21930418,21930418,,92,Original Screenplay,Horror,Live Action,Contemporary Fiction
